,,feature,feature
2019/5/10,SZ000878,0.000200878,-0.07633845
2019/5/10,SZ002053,0.000438683,-0.993521047
2019/5/10,SZ002059,-0.000370137,-0.122931709
2019/5/10,SZ002265,0.002121586,0.13942036
2019/5/10,SZ002428,0.004877058,0.244861314
2019/5/10,SZ002727,0.001628102,-0.138441134
2019/5/10,SZ002750,-0.009055381,-0.052005133
2019/5/13,SH600096,-0.000392001,-0.03663462
2019/5/13,SZ000538,0.001977621,-0.136117076
2019/5/13,SZ000560,-0.000557525,-0.097843878
2019/5/13,SZ000878,0.000881197,-0.115796792
2019/5/13,SZ002053,-0.004740219,-0.503551075
2019/5/13,SZ002059,0.000444863,-0.133344674
2019/5/13,SZ002265,0.000881907,0.101018451
2019/5/13,SZ002428,0.002398427,0.169222781
2019/5/13,SZ002727,0.000874925,-0.131614907
2019/5/13,SZ002750,-0.001878648,0.102234788
2019/5/14,SH600096,-0.001612348,-0.344879792
2019/5/14,SZ000538,0.001285679,-0.118569301
2019/5/14,SZ000560,0.000199854,0.042334443
2019/5/14,SZ000878,0.001089536,-0.105081106
2019/5/14,SZ002053,0.001041695,0.109647332
2019/5/14,SZ002059,0.000262513,-0.12697152
2019/5/14,SZ002265,-0.006978298,-0.424959925
2019/5/14,SZ002428,0.001628436,0.166872231
2019/5/14,SZ002727,0.002369068,-0.152437619
2019/5/14,SZ002750,-0.007640561,-0.067932281
2019/5/15,SH600096,-0.001998867,-0.220537211
2019/5/15,SZ000538,-3.66598E-05,0.040598515
2019/5/15,SZ000560,-2.09601E-06,-0.00303128
2019/5/15,SZ000878,0.000862042,-0.103934735
2019/5/15,SZ002053,0.001038632,0.095604352
2019/5/15,SZ002059,0.000205831,-0.073559078
2019/5/15,SZ002265,-0.007956216,-0.484056492
2019/5/15,SZ002428,0.002979298,0.238193865
2019/5/15,SZ002727,0.001241618,-0.113468279
2019/5/15,SZ002750,0.002315006,0.160722403
2019/5/16,SH600096,-0.000808406,0.00015119
2019/5/16,SZ000538,-5.5078E-05,-0.059417365
2019/5/16,SZ000560,0.00060169,-0.16246773
2019/5/16,SZ000878,-1.48711E-05,-0.021528587
2019/5/16,SZ002053,-0.000231454,-0.085129378
2019/5/16,SZ002059,2.2601E-05,-0.093482429
2019/5/16,SZ002265,-0.007190485,-0.451976149
2019/5/16,SZ002428,0.008015785,0.321539258
2019/5/16,SZ002727,-3.14519E-05,-0.042868619
2019/5/16,SZ002750,-0.003728872,-0.017105983
2019/5/17,SH600096,-0.000154357,0.012199043
2019/5/17,SZ000538,1.29493E-05,-0.110632927
2019/5/17,SZ000560,-0.003833534,-0.22124939
2019/5/17,SZ000878,0.001989494,-0.250522824
2019/5/17,SZ002053,0.000149026,-0.234876831
2019/5/17,SZ002059,0.000997789,-0.257614349
2019/5/17,SZ002265,-0.009205319,-0.553626924
2019/5/17,SZ002428,0.00078018,0.085009811
2019/5/17,SZ002727,0.000853859,-0.164145083
2019/5/17,SZ002750,-0.002980565,-0.021771871
2019/5/20,SH600096,-0.000361994,-0.002286088
2019/5/20,SZ000538,-8.62253E-05,-0.044707509
2019/5/20,SZ000560,0.000665353,0.077211641
2019/5/20,SZ000878,0.005077049,-0.420037857
2019/5/20,SZ002053,0.001210022,-0.25445091
2019/5/20,SZ002059,0.002735684,-0.183680235
2019/5/20,SZ002265,-0.008860583,-0.703908024
2019/5/20,SZ002428,1.29255E-05,0.034717643
2019/5/20,SZ002727,0.004938108,-0.215896908
2019/5/20,SZ002750,-0.005392107,-0.146266329
2019/5/21,SH600096,-4.31699E-05,0.011166956
2019/5/21,SZ000538,-0.001619845,-0.374248567
2019/5/21,SZ000560,0.001206599,0.118149334
2019/5/21,SZ000878,0.003024412,-0.232782556
2019/5/21,SZ002053,0.000888157,-0.210306748
2019/5/21,SZ002059,0.00095523,-0.145367698
2019/5/21,SZ002265,-0.004497706,-0.545427274
2019/5/21,SZ002428,0.003572922,0.319955609
2019/5/21,SZ002727,0.005344976,-0.2760204
2019/5/21,SZ002750,-0.001417264,0.005543706
2019/5/22,SH600096,-0.001147505,-0.130341998
2019/5/22,SZ000538,-0.000928353,-0.174036722
2019/5/22,SZ000560,0.001218771,0.119468729
2019/5/22,SZ000878,0.005135045,-0.328567737
2019/5/22,SZ002053,0.002660646,-0.402446037
2019/5/22,SZ002059,-0.000105449,-0.082738105
2019/5/22,SZ002265,-0.000197679,-0.441804824
2019/5/22,SZ002428,-0.000300675,0.139349667
2019/5/22,SZ002727,0.004883482,-0.244550749
2019/5/22,SZ002750,-0.0026016,-0.077027716
2019/5/23,SH600096,-0.004236039,-0.387362635
2019/5/23,SZ000538,-0.000225302,-0.147915074
2019/5/23,SZ000560,0.000484555,-0.095456582
2019/5/23,SZ000878,0.00778539,-0.46365227
2019/5/23,SZ002053,0.003136149,-0.439017515
2019/5/23,SZ002059,0.00032685,-0.126979093
2019/5/23,SZ002265,-0.000603408,-0.296872024
2019/5/23,SZ002428,-0.000143436,-0.004852422
2019/5/23,SZ002727,0.002726386,-0.196578136
2019/5/23,SZ002750,-0.006286173,-0.314026819
2019/5/24,SH600096,-0.000417149,-0.095043026
2019/5/24,SZ000538,0.018645929,-0.738578008
2019/5/24,SZ000560,0.002404827,-0.211067188
2019/5/24,SZ000878,0.012264877,-0.366620347
2019/5/24,SZ002053,0.009098963,-0.40484356
2019/5/24,SZ002059,0.006783353,-0.358595604
2019/5/24,SZ002265,0.000580516,-0.283360153
2019/5/24,SZ002428,-0.000671033,0.08906971
2019/5/24,SZ002727,0.001382499,-0.11181877
2019/5/24,SZ002750,-0.004799844,-0.35703856
2019/5/27,SH600096,-0.000842485,-0.152195244
2019/5/27,SZ000538,0.014636942,-0.684444534
2019/5/27,SZ000560,0.001108059,-0.127786051
2019/5/27,SZ000878,0.011116345,-0.333174552
2019/5/27,SZ002053,0.003759053,-0.224936641
2019/5/27,SZ002059,0.008739309,-0.617753086
2019/5/27,SZ002265,0.001267193,-0.246406714
2019/5/27,SZ002428,-0.01124873,0.123300675
2019/5/27,SZ002727,0.01439826,-0.529234791
2019/5/27,SZ002750,-0.006524356,-0.515502377
2019/5/28,SH600096,-0.000412285,-0.040134842
2019/5/28,SZ000538,0.002273499,-0.359496811
2019/5/28,SZ000560,0.000207598,-0.106530327
2019/5/28,SZ000878,0.008261993,-0.307661181
2019/5/28,SZ002053,0.00399806,-0.265897037
2019/5/28,SZ002059,0.013173195,-0.906259121
2019/5/28,SZ002265,0.00091156,-0.183956947
2019/5/28,SZ002428,-0.005134918,0.080899847
2019/5/28,SZ002727,0.02456174,-0.838385584
2019/5/28,SZ002750,-0.008017155,-0.334123741
2019/5/29,SH600096,0.0003209,0.054294543
2019/5/29,SZ000538,0.000919987,-0.154103963
2019/5/29,SZ000560,6.28664E-05,-0.061688009
2019/5/29,SZ000878,0.002319097,-0.155165732
2019/5/29,SZ002053,0.001741026,-0.207074505
2019/5/29,SZ002059,0.019753721,-0.560895396
2019/5/29,SZ002265,6.47079E-05,-0.07455467
2019/5/29,SZ002428,0.004431515,0.335303427
2019/5/29,SZ002727,0.016514422,-0.638209649
2019/5/29,SZ002750,-0.003109574,-0.484828411
2019/5/30,SH600096,-9.22419E-06,0.001954023
2019/5/30,SZ000538,0.007532998,-0.375636158
2019/5/30,SZ000560,-0.00078238,-0.153647929
2019/5/30,SZ000878,0.002446022,-0.250727956
2019/5/30,SZ002053,0.000374447,-0.205129025
2019/5/30,SZ002059,0.012951157,-0.547327145
2019/5/30,SZ002265,-0.00028543,-0.048078478
2019/5/30,SZ002428,0.020208505,0.603099101
2019/5/30,SZ002727,0.014550629,-0.521702166
2019/5/30,SZ002750,-0.005143772,-0.262810144
2019/5/31,SH600096,-1.05888E-05,-0.006095351
2019/5/31,SZ000538,0.007785467,-0.322188448
2019/5/31,SZ000560,0.003493573,-0.223783547
2019/5/31,SZ000878,0.032417967,-0.941198222
2019/5/31,SZ002053,0.002297163,-0.194749515
2019/5/31,SZ002059,0.008219934,-0.393773397
2019/5/31,SZ002265,0.000448101,-0.10459592
2019/5/31,SZ002428,0.018038939,0.591778443
2019/5/31,SZ002727,0.011991491,-0.435636289
2019/5/31,SZ002750,-0.004498699,-0.207910741
2019/6/3,SH600096,-0.000461329,-0.039496292
2019/6/3,SZ000538,0.004216745,-0.322311649
2019/6/3,SZ000560,-7.57519E-05,-0.031886923
2019/6/3,SZ000878,0.025689126,-0.860318217
2019/6/3,SZ002053,0.003312145,-0.175944616
2019/6/3,SZ002059,0.004765987,-0.313378389
2019/6/3,SZ002265,0.000463004,-0.198101521
2019/6/3,SZ002428,0.087754385,1.070607658
2019/6/3,SZ002727,0.011451534,-0.419615594
2019/6/3,SZ002750,-0.007569257,-0.2797375
2019/6/4,SH600096,-0.00223555,-0.87013364
2019/6/4,SZ000538,0.003902097,-0.268641624
2019/6/4,SZ000560,0.001029252,-0.186835484
2019/6/4,SZ000878,0.036549187,-0.836565294
2019/6/4,SZ002053,0.00308739,-0.187679534
2019/6/4,SZ002059,0.008913758,-0.55507433
2019/6/4,SZ002265,0.00917049,-0.584787013
2019/6/4,SZ002428,0.017075308,0.518749238
2019/6/4,SZ002727,0.010557026,-0.388064636
2019/6/4,SZ002750,-0.005182586,-0.231327577
2019/6/5,SH600096,0.000500847,-0.529915702
2019/6/5,SZ000538,0.003511178,-0.197456898
2019/6/5,SZ000560,0.000657735,-0.122019212
2019/6/5,SZ000878,0.032725535,-0.657992897
2019/6/5,SZ002053,0.006901229,-0.311668038
2019/6/5,SZ002059,0.011387685,-0.416172945
2019/6/5,SZ002265,0.003521958,-0.319558098
2019/6/5,SZ002428,0.007059739,0.39950682
2019/6/5,SZ002727,0.003352857,-0.305470036
2019/6/5,SZ002750,-0.002628867,-0.110339558
2019/6/6,SH600096,0.000629993,-0.413465146
2019/6/6,SZ000538,0.008192857,-0.439578019
2019/6/6,SZ000560,0.007942538,-0.610838718
2019/6/6,SZ000878,0.025291054,-0.632953839
2019/6/6,SZ002053,0.005713574,-0.281597708
2019/6/6,SZ002059,0.030539472,-0.754678452
2019/6/6,SZ002265,0.003107342,-0.494597329
2019/6/6,SZ002428,0.005120567,0.327539735
2019/6/6,SZ002727,0.004361008,-0.274962929
2019/6/6,SZ002750,-0.001464994,-0.089244139
2019/6/10,SH600096,0.00115947,-0.426326858
2019/6/10,SZ000538,0.004777494,-0.332785567
2019/6/10,SZ000560,0.002214271,-0.291310983
2019/6/10,SZ000878,0.013809988,-0.536280002
2019/6/10,SZ002053,0.010417777,-0.346904167
2019/6/10,SZ002059,0.026755484,-0.585680698
2019/6/10,SZ002265,0.003955999,-0.381863283
2019/6/10,SZ002428,0.012231842,0.386397328
2019/6/10,SZ002727,0.014258402,-0.439533431
2019/6/10,SZ002750,0.004850352,-0.214342479
2019/6/11,SH600096,1.01099E-05,0.021644647
2019/6/11,SZ000538,0.003996321,-0.309911046
2019/6/11,SZ000560,-0.00032998,-0.068107144
2019/6/11,SZ000878,0.004444657,-0.246264644
2019/6/11,SZ002053,0.008977406,-0.28719608
2019/6/11,SZ002059,0.020782107,-0.528432966
2019/6/11,SZ002265,0.001812747,-0.160351446
2019/6/11,SZ002428,0.009721783,0.30270515
2019/6/11,SZ002727,0.010521022,-0.430444873
2019/6/11,SZ002750,-0.004657846,-0.053385474
2019/6/12,SH600096,-0.000412136,-0.137375419
2019/6/12,SZ000538,0.006696202,-0.362074488
2019/6/12,SZ000560,0.000114174,-0.035330032
2019/6/12,SZ000878,0.00487064,-0.34256722
2019/6/12,SZ002053,0.006865149,-0.319754602
2019/6/12,SZ002059,0.020348958,-0.494720992
2019/6/12,SZ002265,0.000110414,-0.12609668
2019/6/12,SZ002428,0.016401,0.39173705
2019/6/12,SZ002727,0.009455403,-0.430861057
2019/6/12,SZ002750,0.000972531,-0.126353347
2019/6/13,SH600096,-0.00320412,-0.292085926
2019/6/13,SZ000538,0.008897287,-0.528346626
2019/6/13,SZ000560,0.00311955,-0.166241156
2019/6/13,SZ000878,0.008195296,-0.384046278
2019/6/13,SZ002053,0.005170599,-0.274871228
2019/6/13,SZ002059,0.02316436,-0.545382554
2019/6/13,SZ002265,0.00053903,-0.071037923
2019/6/13,SZ002428,0.009067065,0.303520257
2019/6/13,SZ002727,0.009373385,-0.445400634
2019/6/13,SZ002750,-0.000414975,-0.074516979
2019/6/14,SH600096,-0.003091456,-0.319244155
2019/6/14,SZ000538,0.011434215,-0.540760817
2019/6/14,SZ000560,0.002871651,-0.163397753
2019/6/14,SZ000878,0.003288706,-0.267737448
2019/6/14,SZ002053,0.004197579,-0.26215768
2019/6/14,SZ002059,0.007992226,-0.401812737
2019/6/14,SZ002265,5.08265E-06,0.022769302
2019/6/14,SZ002428,0.021964874,0.469619841
2019/6/14,SZ002727,0.010881923,-0.452253701
2019/6/14,SZ002750,0.001540246,-0.14377602
2019/6/17,SH600096,-0.002760002,-0.194464339
2019/6/17,SZ000538,0.024172871,-0.557615948
2019/6/17,SZ000560,0.006104752,-0.245387162
2019/6/17,SZ000878,0.006868482,-0.343301607
2019/6/17,SZ002053,0.007273066,-0.291709687
2019/6/17,SZ002059,0.009746694,-0.461591067
2019/6/17,SZ002265,0.000416987,-0.121669916
2019/6/17,SZ002428,0.008561261,0.288474283
2019/6/17,SZ002727,0.009827109,-0.454439264
2019/6/17,SZ002750,0.000970238,-0.099445973
2019/6/18,SH600096,-0.002243876,-0.308667459
2019/6/18,SZ000538,0.016912954,-0.514996313
2019/6/18,SZ000560,0.005727797,-0.237354006
2019/6/18,SZ000878,0.006666355,-0.359649201
2019/6/18,SZ002053,0.006144627,-0.310551299
2019/6/18,SZ002059,0.006765073,-0.450519832
2019/6/18,SZ002265,0.001016498,-0.173985262
2019/6/18,SZ002428,0.005293161,0.219415975
2019/6/18,SZ002727,0.00618689,-0.404862266
2019/6/18,SZ002750,0.004440295,-0.205007594
2019/6/19,SH600096,0.000152469,-0.06955196
2019/6/19,SZ000538,0.001221459,-0.105540866
2019/6/19,SZ000560,-0.000111112,-0.028254569
2019/6/19,SZ000878,0.000959588,-0.103491006
2019/6/19,SZ002053,0.003065864,-0.180668892
2019/6/19,SZ002059,0.001765305,-0.149093479
2019/6/19,SZ002265,1.26527E-05,-0.015192209
2019/6/19,SZ002428,0.003843806,0.197878416
2019/6/19,SZ002727,0.00107328,-0.101111065
2019/6/19,SZ002750,0.00506474,-0.21117473
2019/6/20,SH600096,-0.000411675,0.00159285
2019/6/20,SZ000538,-0.000441936,0.1719555
2019/6/20,SZ000560,-0.000221114,0.095253739
2019/6/20,SZ000878,-0.002337162,0.106006876
2019/6/20,SZ002053,0.000269255,-0.060685561
2019/6/20,SZ002059,-0.000227954,-0.009783519
2019/6/20,SZ002265,-0.000321319,-0.164103328
2019/6/20,SZ002428,0.00418036,0.209619885
2019/6/20,SZ002727,0.000448014,-0.072376552
2019/6/20,SZ002750,0.006179038,-0.287441081
2019/6/21,SH600096,-9.86088E-06,0.002475427
2019/6/21,SZ000538,0.003721179,-0.249467721
2019/6/21,SZ000560,-0.000520458,0.053386901
2019/6/21,SZ000878,-0.001145481,0.19640562
2019/6/21,SZ002053,-0.006102018,-0.225416173
2019/6/21,SZ002059,-0.004728707,-0.029394537
2019/6/21,SZ002265,-8.61178E-06,-0.019328556
2019/6/21,SZ002428,0.003870081,0.196039122
2019/6/21,SZ002727,0.000188801,-0.060478621
2019/6/21,SZ002750,0.008534488,-0.280451937
2019/6/24,SH600096,-0.00077498,-0.187775815
2019/6/24,SZ000538,0.007714802,-0.302348647
2019/6/24,SZ000560,0.004672095,-0.24123236
2019/6/24,SZ000878,0.001271071,-0.110823421
2019/6/24,SZ002053,0.010587191,-0.395634252
2019/6/24,SZ002059,0.004363023,-0.205642844
2019/6/24,SZ002265,0.001995621,0.140272225
2019/6/24,SZ002428,0.001116499,0.099350643
2019/6/24,SZ002727,0.00267664,-0.160272451
2019/6/24,SZ002750,0.023818799,-0.517908978
2019/6/25,SH600096,-0.000452896,0.03276797
2019/6/25,SZ000538,-0.000708242,0.1956903
2019/6/25,SZ000560,-0.000233028,-0.026726485
2019/6/25,SZ000878,3.86653E-05,0.202381989
2019/6/25,SZ002053,0.014465479,-0.357896557
2019/6/25,SZ002059,0.000178266,-0.063292619
2019/6/25,SZ002265,0.013193976,0.453909695
2019/6/25,SZ002428,0.003171369,0.173140795
2019/6/25,SZ002727,0.017206058,-0.458355524
2019/6/25,SZ002750,0.025702703,-0.611081285
2019/6/26,SH600096,-0.007481978,-0.035629509
2019/6/26,SZ000538,0.000272924,-0.05329033
2019/6/26,SZ000560,0.001230758,-0.173042973
2019/6/26,SZ000878,-0.000388606,0.03890569
2019/6/26,SZ002053,0.061069733,-0.983229402
2019/6/26,SZ002059,0.001535933,-0.116323821
2019/6/26,SZ002265,0.001310796,-0.199038433
2019/6/26,SZ002428,0.000779081,0.082806938
2019/6/26,SZ002727,0.001188045,-0.102642215
2019/6/26,SZ002750,0.026985253,-0.56047856
2019/6/27,SH600096,-0.001120142,-0.07969678
2019/6/27,SZ000538,0.000549408,-0.193318595
2019/6/27,SZ000560,0.000172755,-0.052058048
2019/6/27,SZ000878,3.59592E-05,-0.032071319
2019/6/27,SZ002053,0.051378608,-0.922267268
2019/6/27,SZ002059,0.000410392,-0.060275474
2019/6/27,SZ002265,0.006079199,-0.275102545
2019/6/27,SZ002428,0.000564139,0.074200777
2019/6/27,SZ002727,0.002076153,-0.144246549
2019/6/27,SZ002750,0.0222472,-0.630597631
2019/6/28,SH600096,0.004520667,-0.273895452
2019/6/28,SZ000538,0.010332716,-0.391497453
2019/6/28,SZ000560,-0.000674303,-0.026297199
2019/6/28,SZ000878,0.002546934,-0.191132102
2019/6/28,SZ002053,0.021160618,-0.54001562
2019/6/28,SZ002059,-0.001424187,0.093469564
2019/6/28,SZ002265,0.017409612,-0.393074013
2019/6/28,SZ002428,-0.00056374,0.006632787
2019/6/28,SZ002727,0.010372814,-0.380143046
2019/6/28,SZ002750,0.010164426,-0.348735012
2019/7/1,SH600096,-3.65188E-05,0.028829805
2019/7/1,SZ000538,0.008706059,-0.319394067
2019/7/1,SZ000560,0.005519765,-0.220596707
2019/7/1,SZ000878,0.003843572,-0.184666334
2019/7/1,SZ002053,0.006539387,-0.240619636
2019/7/1,SZ002059,-0.003183316,-0.023520607
2019/7/1,SZ002265,0.01632514,-0.39180872
2019/7/1,SZ002428,0.000179663,0.03995834
2019/7/1,SZ002727,0.002958062,-0.162715393
2019/7/1,SZ002750,0.005325916,-0.243206963
2019/7/2,SH600096,0.000172735,-0.039946339
2019/7/2,SZ000538,0.006618296,-0.309250136
2019/7/2,SZ000560,0.006642971,-0.37586575
2019/7/2,SZ000878,0.003019139,-0.19531167
2019/7/2,SZ002053,0.001246743,-0.126757139
2019/7/2,SZ002059,0.001007174,-0.098169256
2019/7/2,SZ002265,0.00411137,-0.305277414
2019/7/2,SZ002428,1.83648E-05,-0.014588574
2019/7/2,SZ002727,0.000342105,-0.064859751
2019/7/2,SZ002750,0.003281568,-0.170244514
2019/7/3,SH600096,2.44501E-05,-0.017554281
2019/7/3,SZ000538,0.021299891,-0.437271073
2019/7/3,SZ000560,0.00094508,0.091568744
2019/7/3,SZ000878,0.003968225,-0.186987097
2019/7/3,SZ002053,0.000285757,-0.08685634
2019/7/3,SZ002059,0.002689668,-0.155745965
2019/7/3,SZ002265,0.004652176,-0.255368169
2019/7/3,SZ002428,-0.00095627,-0.021753706
2019/7/3,SZ002727,0.000266437,-0.08571835
2019/7/3,SZ002750,0.00259458,-0.173904391
2019/7/4,SH600096,-0.001093988,-0.02099092
2019/7/4,SZ000538,0.014934036,-0.395247174
2019/7/4,SZ000560,0.023415128,0.551813826
2019/7/4,SZ000878,0.004195133,-0.196638412
2019/7/4,SZ002053,0.00143557,-0.170797508
2019/7/4,SZ002059,0.006287401,-0.28089985
2019/7/4,SZ002265,-0.009323903,0.298771498
2019/7/4,SZ002428,2.48606E-05,0.031439806
2019/7/4,SZ002727,-0.001464212,0.214685347
2019/7/4,SZ002750,0.002556537,-0.15281339
2019/7/5,SH600096,0.015607813,-0.371406571
2019/7/5,SZ000538,0.020276031,-0.48376798
2019/7/5,SZ000560,0.000606982,0.167263355
2019/7/5,SZ000878,0.003863054,-0.213878613
2019/7/5,SZ002053,-0.001897625,-0.129546616
2019/7/5,SZ002059,0.002584483,-0.15327767
2019/7/5,SZ002265,-0.00265088,0.029428683
2019/7/5,SZ002428,0.000382526,-0.062710443
2019/7/5,SZ002727,-0.001503502,0.063261657
2019/7/5,SZ002750,0.007485292,-0.2588262
2019/7/8,SH600096,-9.15603E-05,-0.037089677
2019/7/8,SZ000538,0.033564576,-0.54362847
2019/7/8,SZ000560,-0.001478031,0.170599019
2019/7/8,SZ000878,-0.00225816,-0.014700588
2019/7/8,SZ002053,-0.002199807,-0.084369211
2019/7/8,SZ002059,-0.002014149,-0.094411262
2019/7/8,SZ002265,-0.000269204,-0.069357351
2019/7/8,SZ002428,0.000317697,0.0529556
2019/7/8,SZ002727,0.000835306,-0.088303871
2019/7/8,SZ002750,-0.003917137,-0.04377026
2019/7/9,SH600096,0.000110812,-0.070689012
2019/7/9,SZ000538,0.046047565,-0.641188098
2019/7/9,SZ000560,-4.02925E-05,-0.028757782
2019/7/9,SZ000878,0.004191618,-0.192070198
2019/7/9,SZ002053,-0.001594108,0.015139316
2019/7/9,SZ002059,0.010858153,-0.348925495
2019/7/9,SZ002265,0.000457773,-0.083832934
2019/7/9,SZ002428,-0.000500516,-0.017456452
2019/7/9,SZ002727,0.007047059,-0.259100976
2019/7/9,SZ002750,0.000373074,-0.186857332
2019/7/10,SH600096,0.008084275,0.433532969
2019/7/10,SZ000538,0.029356342,-0.530786485
2019/7/10,SZ000560,0.000916723,-0.089909657
2019/7/10,SZ000878,0.002096744,-0.141337541
2019/7/10,SZ002053,-0.000976885,-0.047647162
2019/7/10,SZ002059,0.021998689,-0.50106491
2019/7/10,SZ002265,5.74908E-05,-0.050595457
2019/7/10,SZ002428,-0.000233714,-0.016229159
2019/7/10,SZ002727,0.0073113,-0.311723928
2019/7/10,SZ002750,0.019566942,-0.418643194
2019/7/11,SH600096,0.021367827,0.575140009
2019/7/11,SZ000538,0.01361286,-0.37797008
2019/7/11,SZ000560,0.000243253,-0.04628095
2019/7/11,SZ000878,-0.000160453,-0.024839948
2019/7/11,SZ002053,0.00148487,-0.118226842
2019/7/11,SZ002059,0.007132687,-0.271518001
2019/7/11,SZ002265,-0.000112063,0.002390929
2019/7/11,SZ002428,-0.001027295,-0.088053327
2019/7/11,SZ002727,0.000772168,-0.173984738
2019/7/11,SZ002750,0.004836976,-0.250430168
2019/7/12,SH600096,0.076064283,1.06266103
2019/7/12,SZ000538,0.002588612,-0.160767336
2019/7/12,SZ000560,0.002396681,-0.145480839
2019/7/12,SZ000878,0.009702336,-0.300150662
2019/7/12,SZ002053,-0.001624548,0.218762669
2019/7/12,SZ002059,0.00640452,-0.266396901
2019/7/12,SZ002265,0.001614031,-0.128141478
2019/7/12,SZ002428,-0.003734595,-0.140336418
2019/7/12,SZ002727,-0.00094244,-0.098973037
2019/7/12,SZ002750,0.000661913,-0.124295398
2019/7/15,SH600096,0.049785125,0.853198453
2019/7/15,SZ000538,0.000190362,-0.080220751
2019/7/15,SZ000560,-0.000677812,-0.013987353
2019/7/15,SZ000878,0.012476848,-0.384849472
2019/7/15,SZ002053,-0.0013601,0.11031665
2019/7/15,SZ002059,0.001795784,-0.158559562
2019/7/15,SZ002265,0.000680227,-0.077474083
2019/7/15,SZ002428,-0.001290894,-0.280179801
2019/7/15,SZ002727,-0.000144084,-0.093275824
2019/7/15,SZ002750,-0.002171666,-0.013900074
2019/7/16,SH600096,0.024567727,0.618201926
2019/7/16,SZ000538,0.001445868,-0.126516952
2019/7/16,SZ000560,0.001298854,-0.120177745
2019/7/16,SZ000878,0.013898213,-0.38152653
2019/7/16,SZ002053,0.000247313,-0.052285324
2019/7/16,SZ002059,0.001089874,-0.125289047
2019/7/16,SZ002265,0.002040977,-0.134079911
2019/7/16,SZ002428,-0.003110657,-0.722373531
2019/7/16,SZ002727,-0.000531614,-0.076178472
2019/7/16,SZ002750,0.005314788,-0.22127231
2019/7/17,SH600096,-0.021442703,0.408041053
2019/7/17,SZ000538,-0.001636893,0.086635081
2019/7/17,SZ000560,0.000415065,-0.073616133
2019/7/17,SZ000878,0.004721492,-0.274767527
2019/7/17,SZ002053,-0.000486911,-0.009509858
2019/7/17,SZ002059,0.033621817,-0.547353279
2019/7/17,SZ002265,0.001061168,-0.154965248
2019/7/17,SZ002428,-0.00010214,-0.521167192
2019/7/17,SZ002727,-0.001446698,0.215573437
2019/7/17,SZ002750,0.002593818,-0.160209243
2019/7/18,SH600096,0.001181072,0.394569596
2019/7/18,SZ000538,-0.000163887,-0.027621366
2019/7/18,SZ000560,0.000407464,-0.061965569
2019/7/18,SZ000878,0.001801087,-0.179559643
2019/7/18,SZ002053,-0.00209783,0.003413499
2019/7/18,SZ002059,-0.0008333,-0.098448718
2019/7/18,SZ002265,0.000914399,-0.100892907
2019/7/18,SZ002428,-0.00392711,-0.335422423
2019/7/18,SZ002727,-0.002201806,0.065807287
2019/7/18,SZ002750,0.001242797,-0.105714392
2019/7/19,SH600096,-0.000532528,0.255316019
2019/7/19,SZ000538,0.002407756,-0.161494306
2019/7/19,SZ000560,-0.004871269,-0.060549156
2019/7/19,SZ000878,-0.006985209,0.232517759
2019/7/19,SZ002053,0.001181474,-0.113890161
2019/7/19,SZ002059,0.00540864,-0.277970734
